file,chuffed_time,chuffed_totalTime,chuffed_propagations,chuffed_failures,noc_bool_time,noc_bool_totalTime,noc_bool_conflicts,noc_int_time,noc_int_totalTime,noc_int_conflicts,noc_int_eagerLits,noc_int_lazyLits,noc_int_cpCalls,lazy_default_time,lazy_default_totalTime,lazy_default_conflicts,lazy_default_cpCalls,lazy_custom_time,lazy_custom_totalTime,lazy_custom_conflicts,lazy_custom_cpCalls,eager_default_time,eager_default_totalTime,eager_default_conflicts,eager_default_cpCalls,eager_custom_time,eager_custom_totalTime,eager_custom_conflicts,eager_custom_cpCalls,balanced_custom_time,balanced_custom_totalTime,balanced_custom_conflicts,balanced_custom_cpCalls,chuffed_status,eager_custom_status,eager_default_status,balanced_custom_status,lazy_custom_status,noc_int_status,noc_bool_status,lazy_default_status
Pardatasize=8_invariantly_infinitely_many_reachable_taus.dzn,0.029584861,0.014,691,0,0.023333192,0.011224791,1,0.019777048,0.00623725,1,1059,0,689,0.019843614,0.006106334,1,689,0.072875202,0.046451459,33,1375,0.019984448,0.0073965,1,689,0.0726794,0.041836917,33,1375,0.07811898,0.062479291,33,1375,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
Pardatasize=8_no_duplication_of_messages.dzn,0.077305067,0.046,1534,0,0.07934078,0.044955041,1,0.058727527,0.03140225,1,3181,0,1532,0.043339324,0.02962925,1,1532,0.449074543,0.386002375,1,1006,0.057513213,0.039786417,1,1532,0.443152261,0.423110709,1,1006,0.437200224,0.4597855,1,1006,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
Pardatasize=8_no_generation_of_messages.dzn,0.046712685,0.036,1147,0,0.045688522,0.027203041,1,0.032309985,0.019576041,1,2482,0,1145,0.030270255,0.016130334,1,1145,0.2568905,0.1593855,1,824,0.032517362,0.018698167,1,1145,0.250186777,0.232136791,1,824,0.226363957,0.215695791,1,824,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
Pardatasize=8_nodeadlock.dzn,0.018407202,0.004,165,0,0.012924969,0.001666792,1,0.01252861,0.00122825,1,349,0,163,0.013314271,0.000946459,1,163,0.017627633,0.006003083,1,118,0.012454522,0.000911209,1,163,0.017469394,0.004419917,1,118,0.018291032,0.005937916,1,118,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
Pardatasize=8_read_then_eventually_send.dzn,0.072272861,0.043,1,1,0.015406144,0.001200292,1,0.014162898,0.000913416,1,,,,0.018677759,0.001624375,1,,0.018890929,0.001569333,1,,0.018241143,0.001556958,1,,0.020537436,0.001492458,1,,0.019065273,0.001648666,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
ParityAndBuechin=1.dzn,0.013126457,0.001,63,0,0.011296594,,,0.011320412,,,,,,0.010866427,,,,0.011107802,,,,0.011250377,,,,0.010941875,,,,0.011143589,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=1_compact.dzn,0.012689734,0,19,0,0.011297894,,,0.011222923,,,,,,0.01128031,,,,0.010827482,,,,0.010942352,,,,0.010903132,,,,0.011060858,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=2.dzn,0.06578784,0.039,2497,0,0.012030041,,,0.011670077,,,,,,0.011421955,,,,0.011369419,,,,0.011643302,,,,0.011415398,,,,0.01147933,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=2_compact.dzn,0.023299766,0.008,456,0,0.01117152,,,0.011360919,,,,,,0.011170244,,,,0.011019099,,,,0.01131773,,,,0.01105032,,,,0.011337495,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=3.dzn,1.877385855,1.861,33969,0,0.016827452,,,0.016393685,,,,,,0.016182423,,,,0.016577876,,,,0.016592753,,,,0.016081417,,,,0.016196382,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=3_compact.dzn,0.43042804,0.268,6182,0,0.015589416,,,0.013767111,,,,,,0.013735342,,,,0.013291597,,,,0.013587952,,,,0.013554358,,,,0.013689113,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=4.dzn,180,,,,0.209577012,,,0.205995226,,,,,,0.203899443,,,,0.21162163,,,,0.209904945,,,,0.209969282,,,,0.214506185,,,,TIMEOUT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
ParityAndBuechin=4_compact.dzn,89.19629908,89.127,183781,0,0.191697657,,,0.191156018,,,,,,0.197140312,,,,0.200136948,,,,0.199439681,,,,0.199125957,,,,0.203151989,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=1.dzn,0.013142192,0.001,17,0,0.011503136,,,0.011218417,,,,,,0.011422384,,,,0.011036015,,,,0.010987842,,,,0.011028373,,,,0.01113559,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=1_compact.dzn,0.013786221,0.001,9,0,0.011002553,,,0.011100745,,,,,,0.012116373,,,,0.011108983,,,,0.010828769,,,,0.010801363,,,,0.011863303,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=2.dzn,0.016521561,0.003,203,0,0.011116147,,,0.011437452,,,,,,0.011323309,,,,0.011283875,,,,0.011236334,,,,0.011145854,,,,0.01149627,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=2_compact.dzn,0.013153708,0.001,27,0,0.011162877,,,0.01152389,,,,,,0.011172223,,,,0.010806537,,,,0.01087389,,,,0.011339259,,,,0.01102972,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=3.dzn,0.038829255,0.023,1546,0,0.01164875,,,0.011578882,,,,,,0.011253524,,,,0.011225808,,,,0.011084378,,,,0.011410761,,,,0.011344039,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=3_compact.dzn,0.014880109,0.003,105,0,0.011250722,,,0.011129236,,,,,,0.011595201,,,,0.011028433,,,,0.010944676,,,,0.011222446,,,,0.011069274,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=4.dzn,0.355118132,0.216,8691,0,0.014264131,,,0.012646472,,,,,,0.012596607,,,,0.012439036,,,,0.012874281,,,,0.012545991,,,,0.012718904,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=4_compact.dzn,0.022856045,0.008,467,0,0.011401522,,,0.011236918,,,,,,0.010952377,,,,0.01099025,,,,0.011202109,,,,0.011123407,,,,0.010828865,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=5.dzn,5.025367022,5.001,44028,0,0.021591043,,,0.018737149,,,,,,0.021278477,,,,0.018384039,,,,0.018625224,,,,0.018525624,,,,0.018781483,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=5_compact.dzn,0.07264961,0.042,2163,0,0.012232995,,,0.011424351,,,,,,0.011675513,,,,0.011288404,,,,0.011332309,,,,0.011525261,,,,0.011373305,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=6.dzn,97.32178092,97.278,214775,0,0.056393337,,,0.05652709,,,,,,0.045456326,,,,0.054271221,,,,0.055342472,,,,0.057645476,,,,0.05564127,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=6_compact.dzn,0.5047279,0.298,10183,0,0.013996029,,,0.013126397,,,,,,0.012825787,,,,0.013323581,,,,0.013163888,,,,0.013051331,,,,0.013325572,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=7.dzn,180,,,,0.219625795,,,0.223179531,,,,,,0.222862399,,,,0.229565418,,,,0.232806003,,,,0.232227671,,,,0.230035985,,,,TIMEOUT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=7_compact.dzn,5.040325165,5.019,48211,0,0.02314142,,,0.02059896,,,,,,0.021565592,,,,0.02102313,,,,0.021862829,,,,0.020948279,,,,0.021204102,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=8.dzn,180,,,,1.040420771,,,1.08908987,,,,,,1.082696211,,,,1.068412304,,,,1.160384893,,,,1.061798096,,,,1.113461733,,,,TIMEOUT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
PDLBinaryCountern=8_compact.dzn,111.3404872,111.283,228787,0,0.070152462,,,0.069566453,,,,,,0.061827958,,,,0.070937049,,,,0.073120439,,,,0.071828103,,,,0.072599149,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=1.dzn,0.014198411,0.001,105,0,0.011358249,,,0.011190057,,,,,,0.011232185,,,,0.011076963,,,,0.01103332,,,,0.011133432,,,,0.011326098,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=1_compact.dzn,0.012863934,0.001,34,0,0.010888696,,,0.01165117,,,,,,0.011106801,,,,0.01106149,,,,0.011039472,,,,0.011047137,,,,0.011313438,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=2.dzn,0.015280724,0.002,200,0,0.010984957,,,0.011150134,,,,,,0.011142325,,,,0.010901451,,,,0.011071515,,,,0.011233532,,,,0.011161458,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=2_compact.dzn,0.013485122,0.001,47,0,0.011159849,,,0.011067271,,,,,,0.010988939,,,,0.010942709,,,,0.010991168,,,,0.010904121,,,,0.011054111,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=3.dzn,0.018277061,0.004,330,0,0.011094427,,,0.011357296,,,,,,0.010966682,,,,0.011138594,,,,0.011123168,,,,0.010994399,,,,0.010775447,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=3_compact.dzn,0.013625574,0.001,59,0,0.011254406,,,0.01141845,,,,,,0.011080027,,,,0.011010516,,,,0.011064219,,,,0.011065805,,,,0.01131345,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=4.dzn,0.020491064,0.005,494,0,0.011338913,,,0.010996008,,,,,,0.011277449,,,,0.01156981,,,,0.011054015,,,,0.011316609,,,,0.011926055,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=4_compact.dzn,0.013717198,0.001,71,0,0.011158264,,,0.011283445,,,,,,0.010676634,,,,0.010993862,,,,0.010861182,,,,0.011433637,,,,0.011112487,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=5.dzn,0.023067212,0.008,692,0,0.011145198,,,0.011181748,,,,,,0.011146915,,,,0.011265552,,,,0.011043847,,,,0.011139178,,,,0.010994494,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=5_compact.dzn,0.013641536,0.001,83,0,0.01094749,,,0.011284828,,,,,,0.011131895,,,,0.011245966,,,,0.011117208,,,,0.010986304,,,,0.011343884,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=6.dzn,0.025412512,0.01,924,0,0.010925126,,,0.01124289,,,,,,0.011305904,,,,0.011414671,,,,0.011793149,,,,0.012020886,,,,0.011701822,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=6_compact.dzn,0.014034009,0.001,95,0,0.011284435,,,0.01131748,,,,,,0.011331487,,,,0.011005557,,,,0.010976589,,,,0.010946274,,,,0.010855258,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=7.dzn,0.029526913,0.014,1190,0,0.011481965,,,0.0114622,,,,,,0.01130693,,,,0.010975778,,,,0.010897768,,,,0.011129224,,,,0.011249006,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=7_compact.dzn,0.014320815,0.001,107,0,0.011751187,,,0.010925674,,,,,,0.011176133,,,,0.011070037,,,,0.011291313,,,,0.011246657,,,,0.011067116,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=8.dzn,0.033422589,0.019,1490,0,0.011608076,,,0.01149776,,,,,,0.011387527,,,,0.011223662,,,,0.011098695,,,,0.011257613,,,,0.011158216,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
Petrin=8_compact.dzn,0.014752734,0.001,119,0,0.011375785,,,0.011238611,,,,,,0.011085868,,,,0.010921454,,,,0.010945868,,,,0.011157548,,,,0.011079633,,,,SAT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
"randomgame(1000,_10,_1,_20)id=0.dzn",0.135030293,0.104,1,1,0.021974313,0.004421542,1,0.01850034,0.003076041,1,,,,0.018991888,0.002156833,1,,0.018210447,0.003071541,1,,0.017741144,0.0030955,1,,0.017995679,0.003039625,1,,0.017173076,0.003069459,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=1.dzn",0.124107111,0.077,1,1,0.023355103,0.004779417,1,0.018757594,0.003488375,1,,,,0.01855762,0.00252225,1,,0.018095315,0.003454666,1,,0.018436801,0.003446083,1,,0.017853248,0.003453,1,,0.018707621,0.003446208,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=10.dzn",0.137467575,0.099,390,0,0.085270488,0.063439375,1,0.064132929,0.046842292,6,5729,4726,895,0.073306453,0.053388083,5,934,0.143219101,0.115655417,5,482,0.067575324,0.044584209,6,895,0.140852523,0.116257458,5,482,0.142347383,0.116697375,5,482,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=11.dzn",0.13511405,0.102,429,0,0.0883044,0.071637917,1,0.064782214,0.040932166,5,5586,4575,995,0.073746574,0.048446,5,955,0.139835978,0.112559,5,654,0.071051562,0.046974375,5,995,0.138245308,0.113944375,5,654,0.138263524,0.112382958,5,654,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=12.dzn",0.13197732,0.105,441,0,0.089169037,0.072350541,2,0.050137687,0.035537291,2,5871,4864,481,0.050877118,0.029653625,2,494,0.224592733,0.196907208,5,546,0.058486712,0.033033084,2,481,0.218895972,0.209814333,5,546,0.218207562,0.19719125,5,546,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=13.dzn",0.127102125,0.068,1,1,0.023028064,0.011819458,1,0.018169272,0.002320625,1,,,,0.020655262,0.002398917,1,,0.017978716,0.002491042,1,,0.01754142,0.003375125,1,,0.018385077,0.003394542,1,,0.018382037,0.002288375,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=14.dzn",0.14455744,0.108,489,0,0.093188953,0.072733709,1,0.055248582,0.032825791,5,5675,4667,473,0.068729293,0.041073458,5,919,0.110079098,0.087681708,4,494,0.053360903,0.035214166,5,473,0.106723034,0.061468208,4,496,0.109443855,0.086287292,4,496,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=15.dzn",0.137166274,0.105,1,1,0.022582221,0.00765875,1,0.018976569,0.003544042,1,,,,0.019466555,0.002604917,1,,0.017803705,0.003532333,1,,0.018128502,0.003517334,1,,0.0183447,0.00355775,1,,0.01805191,0.002628375,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=16.dzn",0.137969267,0.096,416,2,0.085380197,0.065654792,2,0.049038255,0.029672666,4,5571,4564,438,0.057020915,0.035898583,4,447,0.094671607,0.050365333,3,446,0.047154772,0.029475042,4,438,0.094269729,0.050122375,3,446,0.092056406,0.073228792,3,446,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=17.dzn",0.135710347,0.106,408,3,0.089384854,0.063438458,4,0.055732048,0.031482166,9,5640,4631,620,0.051127291,0.028147583,7,475,0.133003974,0.07688525,6,839,0.050128114,0.037488458,9,620,0.136264384,0.115372083,6,840,0.135750496,0.122926291,6,840,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=18.dzn",0.130376756,0.085,1,1,0.02421633,0.002877708,1,0.018558884,0.003608666,1,,,,0.018184769,0.002533333,1,,0.018316245,0.003476083,1,,0.01819315,0.003426417,1,,0.018249977,0.00281525,1,,0.017950749,0.003456708,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=19.dzn",0.136118984,0.073,432,3,0.087454832,0.062425417,1,0.071083558,0.0476555,4,6030,5029,972,0.079232824,0.044594958,3,1003,0.180125952,0.136838875,3,514,0.07403295,0.060009417,4,972,0.17781719,0.152291833,3,515,0.181540906,0.160622375,3,515,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=2.dzn",0.132266831,0.106,416,4,0.086150253,0.063565125,5,0.064064586,0.042872916,8,5359,4357,1266,0.069231367,0.049851459,9,1065,0.18061533,0.18022275,4,436,0.070586324,0.049406959,8,1266,0.183683252,0.168588125,4,437,0.17879715,0.159232,4,437,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=20.dzn",0.125269032,0.076,1,1,0.022035873,0.003181125,1,0.019054794,0.002561375,1,,,,0.018593121,0.00286,1,,0.018345547,0.003505291,1,,0.018879747,0.003559667,1,,0.018222439,0.003512709,1,,0.018372476,0.003478583,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=21.dzn",0.136190283,0.109,1,1,0.024117613,0.00462325,1,0.018914771,0.003318167,1,,,,0.020409536,0.002344083,1,,0.018662,0.0025895,1,,0.018458295,0.003299083,1,,0.01796478,0.00332725,1,,0.018582809,0.0033135,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=22.dzn",0.137007058,0.102,374,0,0.112051702,0.085203917,1,0.045260394,0.036357833,1,5856,4854,467,0.060322154,0.031318833,1,476,0.131162047,0.11173125,3,480,0.047730291,0.036983542,1,467,0.136455238,0.105496417,3,480,0.133993864,0.116481209,3,480,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=23.dzn",0.128276384,0.075,461,0,0.09172703,0.045717167,2,0.048119724,0.023210458,3,5644,4640,479,0.043107963,0.025504458,3,496,0.161999631,0.099910292,5,626,0.056962895,0.046455667,3,479,0.161150563,0.132987625,5,626,0.163516533,0.139651708,5,626,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=24.dzn",0.122562444,0.075,1,1,0.021483111,0.004892125,1,0.019790554,0.00521675,1,,,,0.020012796,0.004134708,1,,0.020090759,0.005244791,1,,0.020296574,0.004050834,1,,0.019775343,0.005261417,1,,0.019664609,0.005270125,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=3.dzn",0.138493669,0.099,435,0,0.097159672,0.079694583,1,0.055340636,0.034353542,1,6184,5174,514,0.061574709,0.031419709,1,516,0.285416639,0.262137125,5,508,0.057730341,0.035687541,1,514,0.289981472,0.269337292,5,508,0.288555932,0.254763708,5,508,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=4.dzn",0.138267851,0.079,1,1,0.021589875,0.00928625,1,0.018524694,0.003204708,1,,,,0.018556046,0.002553208,1,,0.018343174,0.003205375,1,,0.018389261,0.002268834,1,,0.018118072,0.002549583,1,,0.018542421,0.003155208,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=5.dzn",0.136390924,0.112,469,3,0.091812372,0.075438875,2,0.063801658,0.042976375,5,5871,4868,897,0.075929105,0.041527166,6,922,0.189832461,0.160579416,3,488,0.067028224,0.043891667,5,897,0.186648238,0.156760167,3,488,0.186976314,0.159731667,3,488,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=6.dzn",0.119391084,0.101,402,0,0.080277526,0.056173667,1,0.059206796,0.040920459,5,5784,4778,478,0.063996685,0.036590292,5,488,0.111282408,0.097641833,5,482,0.04658879,0.037564667,5,478,0.109985232,0.058982583,5,482,0.112347245,0.088074083,5,482,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=7.dzn",0.126716697,0.074,392,0,0.1133515,0.064432333,1,0.053556585,0.023916458,4,5699,4693,720,0.042708755,0.024515209,4,606,0.249443698,0.153334375,5,741,0.058901072,0.039168583,4,720,0.244659579,0.242807416,5,741,0.250085568,0.228274,5,741,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(1000,_10,_1,_20)id=8.dzn",0.135839736,0.104,1,1,0.022010958,0.002813375,1,0.019023657,0.003461958,1,,,,0.018672955,0.00284975,1,,0.018940401,0.003988166,1,,0.018350863,0.0034685,1,,0.018518353,0.003496875,1,,0.018161082,0.003526375,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(1000,_10,_1,_20)id=9.dzn",0.161695683,0.132,2196,112,0.104027462,0.079959333,14,0.082360125,0.06230725,4,5544,4543,942,0.082993853,0.057507084,4,964,0.154835367,0.138105958,2,473,0.086840272,0.066846,4,942,0.149742496,0.133684,2,474,0.15030452,0.141292167,2,474,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(10000,_10,_1,_20)id=0.dzn",1.540019035,1.507,3600,1,7.361107826,7.283779167,2,1.774003029,1.685447083,2,57688,47686,4736,1.954668999,1.863644583,2,4825,180,,,,1.717579842,1.62793275,2,4736,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
"randomgame(10000,_10,_1,_20)id=1.dzn",1.466059685,1.435,1,1,0.133679473,0.052951584,1,0.14491111,0.079218041,1,,,,0.210346925,0.133250625,1,,0.215966666,0.115050333,1,,0.214530444,0.115873542,1,,0.211726177,0.12445325,1,,0.206680775,0.119131333,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(10000,_10,_1,_20)id=10.dzn",1.555780888,1.515,3540,0,7.02459383,6.950048958,1,3.639774084,3.549943917,3,57103,47098,4633,3.541412115,3.45407475,2,4725,57.68274689,57.59542996,2,4728,3.974753141,3.884363834,3,4633,58.26691008,58.18484242,2,4728,57.79076886,57.69976429,2,4728,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(10000,_10,_1,_20)id=11.dzn",1.464056969,1.433,89,4,0.188107264,0.120198042,1,0.351721621,0.264416375,2,56402,46398,2,0.371294081,0.274682875,2,2,0.371531606,0.288249625,1,2,0.370349836,0.285074292,2,2,0.37668314,0.27367275,1,2,0.370938301,0.281917542,1,2,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(10000,_10,_1,_20)id=12.dzn",1.287807941,1.262,3324,1,6.725321054,6.654633875,2,2.829226017,2.751938125,4,56942,46937,8885,3.139646053,3.070906542,3,9212,79.18679714,79.09970575,4,4739,3.105136871,3.021561,4,8885,78.07067084,77.98389413,4,4739,78.24566126,77.76732467,4,4739,SAT,SAT,SAT,SAT,SAT,SAT,SAT,SAT
"randomgame(10000,_10,_1,_20)id=13.dzn",1.417186022,1.381,1,1,0.130171156,0.051931792,1,0.148360896,0.076506917,1,,,,0.157600689,0.081385291,1,,0.15452472,0.087381083,1,,0.158089232,0.08847975,1,,0.160001612,0.090274667,1,,0.157980311,0.090393416,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(10000,_10,_1,_20)id=14.dzn",1.324991941,1.289,3316,0,6.390887976,6.318081083,1,1.73967886,1.651432542,3,57630,47628,4661,1.975493193,1.889514458,3,4769,180,,,,1.937187195,1.8489375,3,4661,180,,,,180,,,,SAT,TIMEOUT,SAT,TIMEOUT,TIMEOUT,SAT,SAT,SAT
"randomgame(10000,_10,_1,_20)id=15.dzn",1.405712843,1.379,1,1,0.129643631,0.059155166,1,0.140458071,0.077147583,1,,,,0.151153255,0.083577708,1,,0.145091343,0.084923333,1,,0.150050318,0.080691833,1,,0.145920849,0.065576708,1,,0.148920107,0.077175958,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
"randomgame(10000,_10,_1,_20)id=16.dzn",1.381082058,1.357,1,1,0.123046625,0.0462955,1,0.141339111,0.079321375,1,,,,0.151236045,0.089397083,1,,0.148390365,0.073924833,1,,0.146866894,0.075400917,1,,0.150952315,0.081589208,1,,0.148895442,0.077414541,1,,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT,UNSAT
